kind,name,line,dimen_or_index,within_or_default,has_derivation,already_loaded,references_variables,references,complexity,body_chars
param,old_peak,1466,"{n in node, d in period_in_use : (n, 'scale_to_annual_and_peak_flow') in node__inflow_method && pdNode[n, 'annual_flow', d] && pdNode[n, 'peak_inflow', d]}",,True,False,False,"old_peak_max,old_peak_min,old_peak_sign",conditional,77
param,new_peak_divided_by_old_peak,1471,"{n in node, d in period_in_use : (n, 'scale_to_annual_and_peak_flow') in node__inflow_method && pdNode[n, 'annual_flow', d] && pdNode[n, 'peak_inflow', d]}",,True,False,False,"old_peak,pdNode",simple,44
param,new_peak_divide_by_old_peak_sum_inflow,1474,"{n in node, d in period_in_use : (n, 'scale_to_annual_and_peak_flow') in node__inflow_method && pdNode[n, 'annual_flow', d] && pdNode[n, 'peak_inflow', d]}",,True,False,False,"complete_period_share_of_year,new_peak_divided_by_old_peak,orig_flow_sum",simple,91
param,new_peak_inflow_sum,1476,"{n in node, d in period_in_use : (n, 'scale_to_annual_and_peak_flow') in node__inflow_method && pdNode[n, 'annual_flow', d] && pdNode[n, 'peak_inflow', d]}",,True,False,False,pdNode,simple,34
param,new_old_multiplier,1478,"{n in node, d in period_in_use : (n, 'scale_to_annual_and_peak_flow') in node__inflow_method && pdNode[n, 'annual_flow', d] && pdNode[n, 'peak_inflow', d]}",,True,False,False,"new_peak_divide_by_old_peak_sum_inflow,new_peak_inflow_sum,old_peak_sign,pdNode",simple,207
param,new_old_slope,1483,"{n in node, d in period_in_use : (n, 'scale_to_annual_and_peak_flow') in node__inflow_method && pdNode[n, 'annual_flow', d] && pdNode[n, 'peak_inflow', d]}",,True,False,False,"new_old_multiplier,new_peak_divided_by_old_peak",simple,69
param,new_old_section,1485,"{n in node, d in period_in_use : (n, 'scale_to_annual_and_peak_flow') in node__inflow_method && pdNode[n, 'annual_flow', d] && pdNode[n, 'peak_inflow', d]}",,True,False,False,"new_old_multiplier,pdNode",simple,54
param,pdtNodeInflow,1487,"{n in node, (d, t) in dt : (n, 'no_inflow') not in node__inflow_method}",,True,False,False,"groupStochastic,group_node,new_old_section,new_old_slope,nodeBalance,nodeBalancePeriod,node__branch__time_inflow,node__inflow_method,pbt_node_inflow,pdNode,period__branch,period__time_first,period_flow_annual_multiplier,period_flow_proportional_multiplier,ptNode_inflow,solve_branch__time_branch",conditional,1534
param,_node_cap_unitsize_sum,1506,"{n in node, d in period_in_use}",,True,False,False,"p_entity_unitsize,process_source_sink",simple,135
param,_node_cap_inflow_fallback,1520,"{n in node, d in period_in_use}",,True,False,False,"ptNode_inflow,time",conditional,84
param,_node_cap_raw,1524,"{n in node, d in period_in_use}",,True,False,False,"_node_cap_inflow_fallback,_node_cap_unitsize_sum",conditional,173
param,_node_cap_pow10,1530,"{n in node, d in period_in_use}",,True,False,False,_node_cap_raw,simple,59
param,node_capacity_for_scaling,1532,"{n in node, d in period_in_use}",,True,False,False,"_node_cap_pow10,p_use_row_scaling,solve_current",conditional,95
param,_group_cap_raw,1536,"{g in group, d in period_in_use}",,True,False,False,"group_node,node_capacity_for_scaling",simple,57
param,_group_cap_pow10,1539,"{g in group, d in period_in_use}",,True,False,False,_group_cap_raw,conditional,108
param,group_capacity_for_scaling,1543,"{g in group, d in period_in_use}",,True,False,False,"_group_cap_pow10,p_use_row_scaling,solve_current",conditional,96
param,inv_node_cap,1547,"{n in node, d in period_in_use}",,True,False,False,node_capacity_for_scaling,simple,35
param,inv_group_cap,1556,"{g in group, d in period_in_use}",,True,False,False,group_capacity_for_scaling,simple,36
param,p_inflation,1558,,,True,False,False,"model,p_inflation_rate",conditional,70
param,p_infl_offset_investment,1559,,,True,False,False,"model,p_inflation_offset_investment",conditional,83
param,p_infl_offset_operations,1560,,,True,False,False,"model,p_inflation_offset_operations",conditional,85
param,p_unconstrained_flow_cap,1561,,,True,False,False,"model,p_max_flow_for_unconstrained_variables",conditional,98
param,p_years_until_dispatch,1562,"{(d, y) in period__year}",,True,False,False,"p_infl_offset_operations,p_years_represented,year",simple,114
param,p_years_until_invest,1572,"{(d, y) in period__year}",,True,False,False,"p_infl_offset_investment,p_years_represented,year",simple,114
param,p_inflation_factor_investment_yearly,1575,{d in period},,True,False,False,"p_inflation,p_years_represented,p_years_until_invest,period__year,year",conditional,170
param,p_inflation_factor_operations_yearly,1579,{d in period_in_use},,True,False,False,"p_inflation,p_years_represented,p_years_until_dispatch,period__year,year",conditional,172
param,ed_entity_annual,1589,"{e in entityInvest, d in period_invest}",,True,False,False,"entity__invest_method,invest_method,invest_method_not_allowed,node,pdNode,pdProcess,process",conditional,952
param,ed_entity_annual_discounted,1612,"{e in entityInvest, d in period_invest}",,True,False,False,"edEntity_lifetime,ed_entity_annual,entity__lifetime_method,p_discount_years,p_inflation_factor_investment_yearly,period_in_use",simple,655
param,ed_entity_annual_divest,1631,"{e in entityDivest, d in period_invest}",,True,False,False,"divest_method_not_allowed,entity__invest_method,invest_method,node,pdNode,pdProcess,process",conditional,923
param,ed_entity_annual_divest_discounted,1643,"{e in entityDivest, d in period_invest}",,True,False,False,"ed_entity_annual_divest,node,p_discount_years,p_inflation_factor_investment_yearly,pdNode,pdProcess,period_in_use,process",conditional,645
param,ed_fixed_cost,1662,"{e in entity, d in period_with_history}",,True,False,False,"node,pdNode,pdProcess,process",conditional,133
param,ed_lifetime_fixed_cost,1666,"{e in entity, d in period_with_history}",,True,False,False,"edEntity_lifetime,ed_fixed_cost,entity__lifetime_method,p_discount_years,p_inflation_factor_operations_yearly,period_in_use",simple,649
param,ed_lifetime_fixed_cost_divest,1685,"{e in entityDivest, d in period_invest}",,True,False,False,"ed_fixed_cost,node,p_discount_years,p_inflation_factor_investment_yearly,pdNode,pdProcess,period_in_use,process",conditional,625
set,process_minload,1705,,,True,False,False,"process,process__ct_method",simple,65
param,pdtConversion_rate,1708,"{p in process, (d, t) in dt}",,True,False,False,pdtProcess,simple,47
param,pdtProcess_section,1710,"{p in process_minload, (d, t) in dt}",,True,False,False,"pdtConversion_rate,pdtProcess",simple,223
param,pdtProcess_slope,1716,"{p in process, (d, t) in dt}",,True,False,False,"pdtConversion_rate,pdtProcess_section,process_minload",conditional,99
param,pdtProcess__source__sink__dt_varCost,1720,"{(p, source, sink) in process_source_sink, (d, t) in dt}",,True,False,False,"pdtProcess,pdtProcess_sink,pdtProcess_source,process_sink,process_source,process_source_sink",conditional,369
param,pdtProcess__source__sink__dt_varCost_alwaysProcess,1729,"{(p, source, sink) in process_source_sink_alwaysProcess, (d, t) in dt}",,True,False,False,"pdtProcess,pdtProcess_sink,pdtProcess_source,process_sink,process_source,process_source_sink_alwaysProcess",conditional,456
set,pssdt_varCost_noEff,1739,,,True,False,False,"dt,pdtProcess__source__sink__dt_varCost,process_source_sink_noEff",simple,124
set,pssdt_varCost_eff_unit_source,1740,,,True,False,False,"dt,pdtProcess_source,process_source,process_source_sink_eff",simple,156
set,pssdt_varCost_eff_unit_sink,1741,,,True,False,False,"dt,pdtProcess_sink,process_sink,process_source_sink_eff",simple,148
set,pssdt_varCost_eff_connection,1742,,,True,False,False,"dt,pdtProcess,process_source_sink_eff",simple,107
set,ed_invest,1743,,,True,False,False,"ed_entity_annual,entityInvest,node_capacity_constraint_invested,node_capacity_constraint_prebuilt,period_invest,process_capacity_constraint_invested,process_capacity_constraint_prebuilt",simple,299
set,ed_invest_period,1744,,,True,False,False,"ed_invest,entity__invest_method",simple,289
set,e_invest_total,1746,,,True,False,False,"entityInvest,entity__invest_method",simple,285
set,ed_invest_cumulative,1748,,,True,False,False,"ed_invest,entity__invest_method",simple,73
set,edd_history_choice,1749,,,True,False,False,"edEntity_lifetime,entity,entity__lifetime_method,p_years_d,period_in_use,period_with_history",joining,232
set,edd_history_automatic,1750,,,True,False,False,"entity,entity__lifetime_method,p_years_d,period_in_use,period_with_history",joining,162
set,edd_history_no_investment,1751,,,True,False,False,"edEntity_lifetime,entity,entity__lifetime_method,p_years_d,period_in_use,period_with_history",joining,230
set,edd_history,1752,,,True,False,False,"edd_history_automatic,edd_history_choice,edd_history_no_investment",multi_clause,78
set,edd_history_invest,1753,,,True,False,False,"edd_history,entityInvest",simple,53
set,edd_invest,1754,,,True,False,False,"ed_invest,edd_history_invest",simple,69
set,pd_invest,1755,,,True,False,False,"ed_invest,process",simple,36
set,nd_invest,1757,,,True,False,False,"ed_invest,node",simple,33
set,ed_divest,1758,,,True,False,False,"ed_entity_annual_divest,entityDivest,node_capacity_constraint_invested,node_capacity_constraint_prebuilt,period_invest,process_capacity_constraint_invested,process_capacity_constraint_prebuilt",simple,306
set,ed_divest_period,1759,,,True,False,False,"ed_invest,entity__invest_method",simple,289
set,e_divest_total,1761,,,True,False,False,"entityDivest,entity__invest_method",simple,285
set,pd_divest,1763,,,True,False,False,"ed_divest,process",simple,36
set,nd_divest,1764,,,True,False,False,"ed_divest,node",simple,33
set,gd_invest,1765,,,True,False,False,"ed_invest,group_entity,group_invest,period_invest",simple,93
set,gd_invest_period,1767,,,True,False,False,"gd_invest,group__invest_method",simple,285
set,g_invest_total,1769,,,True,False,False,"group__invest_method,group_invest",simple,281
set,gd_divest,1771,,,True,False,False,"ed_invest,group_entity,group_invest,period_invest",simple,93
set,gd_divest_period,1772,,,True,False,False,"gd_invest,group__invest_method",simple,285
set,g_divest_total,1774,,,True,False,False,"group__invest_method,group_divest",simple,281
set,g_invest_cumulative,1776,,,True,False,False,"group__invest_method,group_invest",simple,70
set,ed_invest_forbidden_no_investment,1777,,,True,False,False,"edEntity_lifetime,ed_invest,entity__lifetime_method,p_years_d,period_first",simple,180
param,e_invest_max_total,1786,{e in entityInvest},,True,False,False,"node,p_node,p_process,process",conditional,111
param,e_divest_max_total,1791,{e in entityDivest},,True,False,False,"node,p_node,p_process,process",conditional,111
param,e_invest_min_total,1796,{e in entityInvest},,True,False,False,"node,p_node,p_process,process",conditional,111
param,e_divest_min_total,1801,{e in entityDivest},,True,False,False,"node,p_node,p_process,process",conditional,111
param,ed_invest_max_period,1806,"{(e, d) in ed_invest}",,True,False,False,"node,pdNode,pdProcess,process",conditional,119
param,ed_divest_max_period,1811,"{(e, d) in ed_divest}",,True,False,False,"node,pdNode,pdProcess,process",conditional,119
param,ed_invest_min_period,1816,"{(e, d) in ed_invest}",,True,False,False,"node,pdNode,pdProcess,process",conditional,119
param,ed_divest_min_period,1821,"{(e, d) in ed_divest}",,True,False,False,"node,pdNode,pdProcess,process",conditional,119
param,ed_cumulative_max_capacity,1826,"{(e, d) in ed_invest}",,True,False,False,"node,pdNode,pdProcess,process",conditional,131
param,ed_cumulative_min_capacity,1831,"{(e, d) in ed_invest}",,True,False,False,"node,pdNode,pdProcess,process",conditional,131
set,process_source_sink_ramp_limit_source_up,1836,,,True,False,False,"p_process_source,process_node_ramp_method,process_source_sink,ramp_limit_method",simple,192
set,process_source_sink_ramp_limit_sink_up,1843,,,True,False,False,"p_process_sink,process_node_ramp_method,process_source_sink,ramp_limit_method",simple,186
set,process_source_sink_ramp_limit_source_down,1849,,,True,False,False,"p_process_source,process_node_ramp_method,process_source_sink,ramp_limit_method",simple,194
set,process_source_sink_ramp_limit_sink_down,1855,,,True,False,False,"p_process_sink,process_node_ramp_method,process_source_sink,ramp_limit_method",simple,188
set,process_source_sink_ramp_cost,1861,,,True,False,False,"process_node_ramp_method,process_source_sink,ramp_cost_method",simple,204
set,process_source_sink_ramp,1866,,,True,False,False,"process_source_sink_ramp_cost,process_source_sink_ramp_limit_sink_down,process_source_sink_ramp_limit_sink_up,process_source_sink_ramp_limit_source_down,process_source_sink_ramp_limit_source_up",multi_clause,224
set,process_source_sink_dtttdt_ramp_limit_source_up,1872,,,True,False,False,"dt_jump,dtttdt,p_process_source,process_source_sink_ramp_limit_source_up,step_duration",simple,269
set,process_source_sink_dtttdt_ramp_limit_sink_up,1877,,,True,False,False,"dt_jump,dtttdt,p_process_sink,process_source_sink_ramp_limit_sink_up,step_duration",simple,263
set,process_source_sink_dtttdt_ramp_limit_source_down,1881,,,True,False,False,"dt_jump,dtttdt,p_process_source,process_source_sink_ramp_limit_source_down,step_duration",simple,273
set,process_source_sink_dtttdt_ramp_limit_sink_down,1885,,,True,False,False,"dt_jump,dtttdt,p_process_sink,process_source_sink_ramp_limit_sink_down,step_duration",simple,267
param,p_process_reserve_upDown_node_reliability,1889,"{(p, r, ud, n) in process_reserve_upDown_node_active}",,True,False,False,p_process_reserve_upDown_node,conditional,136
set,process_reserve_upDown_node_increase_reserve_ratio,1894,,,True,False,False,"p_process_reserve_upDown_node,process_reserve_upDown_node_active",simple,137
set,process_reserve_upDown_node_large_failure_ratio,1899,,,True,False,False,"p_process_reserve_upDown_node,process_reserve_upDown_node_active",simple,134
set,process_large_failure,1903,,,True,False,False,process_reserve_upDown_node_large_failure_ratio,simple,74
param,p_startup_cap_reduction_sink,1904,"{(p, sink) in process_sink, (d, t) in dt
                                    : p in process_online}",,True,False,False,"p_process,p_process_sink,step_duration",conditional,184
param,p_shutdown_cap_reduction_sink,1914,"{(p, sink) in process_sink, (d, t) in dt
                                     : p in process_online}",,True,False,False,"p_process,p_process_sink,step_duration",conditional,188
param,p_startup_cap_reduction_source,1921,"{(p, source) in process_source, (d, t) in dt
                                      : p in process_online}",,True,False,False,"p_process,p_process_source,step_duration",conditional,192
param,p_shutdown_cap_reduction_source,1928,"{(p, source) in process_source, (d, t) in dt
                                       : p in process_online}",,True,False,False,"p_process,p_process_source,step_duration",conditional,196
set,gcndt_co2_price,1935,,,True,False,False,"commodity_node,dt,group,group_co2_price,group_node,p_commodity,pdtGroup,period_in_use,time_in_use",joining,242
set,group_commodity_node_period_co2_period,1943,,,True,False,False,"commodity_node,group,group_co2_max_period,group_node,p_commodity,period_in_use",joining,158
set,group_commodity_node_period_co2_total,1950,,,True,False,False,"commodity_node,group,group_co2_max_total,group_node,p_commodity",simple,137
set,cnd_ladder,1957,3,,True,False,False,"commodity_node,commodity_with_ladder,period_in_use",simple,75
set,cndi_ladder_cum,1964,4,,True,False,False,"commodity__tier_cum,commodity_node,commodity_with_ladder_cumulative,period_in_use,tier",joining,138
set,cndi_ladder_ann,1967,4,,True,False,False,"commodity__tier_ann,commodity_node,commodity_with_ladder_annual,period_in_use,tier",joining,134
set,cndi_ladder,1970,4,,True,False,False,"cndi_ladder_ann,cndi_ladder_cum",multi_clause,37
set,ci_ladder_cumulative,1971,,,True,False,False,"commodity__tier_cum,commodity_with_ladder_cumulative",simple,71
set,process__commodity__node,1972,,,True,False,False,"commodity_node,process,process_sink,process_source",simple,93
set,commodity_node_co2,1974,,,True,False,False,"commodity_node,p_commodity",simple,64
set,process__commodity__node_co2,1979,,,True,False,False,"commodity_node_co2,process,process_sink,process_source",simple,97
set,process_co2,1981,,,True,False,False,process__commodity__node_co2,simple,50
set,process__sink_nonSync,1982,,,True,False,False,"node,process,process__sink_nonSync_unit,process_nonSync_connection,process_sink,process_source",joining,262
set,process__group_inside_group_nonSync,1989,,,True,False,False,"groupNonSync,group_node,node,process,process_sink,process_source",joining,213
set,nodeGroupDispatch__process_fully_inside,1997,,,True,False,False,"group_node,nodeGroupDispatch,process,process_sink,process_source,process_source_sink",simple,272
set,nodeGroupDispatch__process__unit__to_node_Not_in_aggregate,2005,,,True,False,False,"flowAggregator,group_node,group_process_node,nodeGroupDispatch,nodeGroupDispatch__process_fully_inside,process_source_sink_alwaysProcess,process_unit",joining,314
set,nodeGroupDispatch__process__node__to_unit_Not_in_aggregate,2011,,,True,False,False,"flowAggregator,group_node,group_process_node,nodeGroupDispatch,nodeGroupDispatch__process_fully_inside,process_source_sink_alwaysProcess,process_unit",joining,318
set,nodeGroupDispatch__group_aggregate__process__unit__to_node,2017,,,True,False,False,"flowAggregator,group_node,group_process_node,nodeGroupDispatch,nodeGroupDispatch__process_fully_inside,process_source_sink_alwaysProcess,process_unit",joining,302
set,nodeGroupDispatch__group_aggregate__process__node__to_unit,2023,,,True,False,False,"flowAggregator,group_node,group_process_node,nodeGroupDispatch,nodeGroupDispatch__process_fully_inside,process_source_sink_alwaysProcess,process_unit",joining,306
set,nodeGroupDispatch__process__node__to_connection_Not_in_aggregate,2029,,,True,False,False,"flowAggregator,group_node,group_process_node,nodeGroupDispatch,nodeGroupDispatch__process_fully_inside,process_connection,process_source_sink_alwaysProcess",joining,324
set,nodeGroupDispatch__process__connection__to_node_Not_in_aggregate,2035,,,True,False,False,"flowAggregator,group_node,group_process_node,nodeGroupDispatch,nodeGroupDispatch__process_fully_inside,process_connection,process_source_sink_alwaysProcess",joining,320
set,nodeGroupDispatch__connection_Not_in_aggregate,2041,,,True,False,False,"nodeGroupDispatch__process__connection__to_node_Not_in_aggregate,nodeGroupDispatch__process__node__to_connection_Not_in_aggregate",multi_clause,196
set,nodeGroupDispatch__group_aggregate__process__connection__to_node,2045,,,True,False,False,"flowAggregator,group_node,group_process_node,nodeGroupDispatch,nodeGroupDispatch__process_fully_inside,process_connection,process_source_sink_alwaysProcess",joining,308
set,nodeGroupDispatch__group_aggregate__process__node__to_connection,2051,,,True,False,False,"flowAggregator,group_node,group_process_node,nodeGroupDispatch,nodeGroupDispatch__process_fully_inside,process_connection,process_source_sink_alwaysProcess",joining,312
set,nodeGroupDispatch__group_aggregate_Connection,2057,,,True,False,False,"nodeGroupDispatch__group_aggregate__process__connection__to_node,nodeGroupDispatch__group_aggregate__process__node__to_connection",multi_clause,201
set,nodeGroupDispatch__group_aggregate_Unit_to_group,2061,,,True,False,False,nodeGroupDispatch__group_aggregate__process__unit__to_node,simple,102
set,nodeGroupDispatch__group_aggregate_Group_to_unit,2064,,,True,False,False,nodeGroupDispatch__group_aggregate__process__node__to_unit,simple,102
param,p_positive_inflow,2067,"{n in node, (d,t) in dt: (n, 'no_inflow') not in node__inflow_method}",,True,False,False,pdtNodeInflow,conditional,64
param,p_negative_inflow,2070,"{n in node, (d,t) in dt}",,True,False,False,pdtNodeInflow,conditional,63
param,p_entity_pre_existing,2073,"{e in entity, d in period_in_use}",,True,False,False,"edEntity_lifetime,entity__lifetime_method,node,p_node,p_process,p_years_d,pdNode,pdProcess,period_first,process",conditional,2700
param,p_entity_existing_capacity_later_solves,2088,"{e in entity, d in period_in_use}",,True,False,False,"ed_history_realized,edd_history,p_entity_period_existing_capacity,p_model",conditional,163
param,p_entity_all_existing,2090,"{e in entity, d in period_in_use}",,True,False,False,"entityDivest,p_entity_divested,p_entity_existing_capacity_later_solves,p_entity_pre_existing,p_model",conditional,229
param,p_entity_existing_count,2096,"{e in entity, d in period_in_use}",,True,False,False,"p_entity_all_existing,p_entity_unitsize",simple,56
param,p_entity_existing_integer_count,2100,"{e in entity, d in period_in_use}",,True,False,False,p_entity_existing_count,simple,40
param,p_entity_previously_invested_capacity,2103,"{e in entity, d in period_in_use}",,True,False,False,"ed_history_realized,edd_history,p_entity_period_invested_capacity,p_model",conditional,163
param,p_entity_max_capacity,2106,"{e in entity, d in period_in_use}",,True,False,False,"e_invest_max_total,e_invest_total,ed_cumulative_max_capacity,ed_invest_cumulative,ed_invest_max_period,ed_invest_period,entity__invest_method,p_entity_all_existing,p_unconstrained_flow_cap",conditional,546
param,p_entity_max_units,2117,"{e in entity, d in period}",,True,False,False,"p_entity_max_capacity,p_entity_unitsize",simple,56
param,p_entity_invest_cumulative_max,2122,"{e in entityInvest, d in period_in_use}",,True,False,False,"e_invest_max_total,e_invest_total,ed_cumulative_max_capacity,ed_invest_cumulative,ed_invest_forbidden_no_investment,ed_invest_max_period,ed_invest_period,edd_invest,entity__invest_method,p_entity_all_existing,p_unconstrained_flow_cap",conditional,1040
param,p_entity_divest_cumulative_max,2155,"{e in entityDivest, d in period_in_use}",,True,False,False,"e_divest_max_total,e_divest_total,ed_divest_max_period,ed_divest_period,p_years_d",conditional,563
param,p_entity_dispatch_capacity_max,2176,"{e in entity, d in period_in_use}",,True,False,False,"entityInvest,p_entity_all_existing,p_entity_invest_cumulative_max",conditional,105
set,process_source_coeff_zero,2187,,,True,False,False,"p_process_source_max_capacity_coefficient,process_source",simple,89
set,process_sink_coeff_zero,2189,,,True,False,False,"p_process_sink_max_capacity_coefficient,process_sink",simple,81
set,process_source_sink_coeff_zero,2190,,,True,False,False,"process_sink_coeff_zero,process_source_coeff_zero,process_source_sink",simple,122
param,p_flow_max,2191,"{(p, source, sink, d, t) in peedt}",,True,False,False,"p_entity_dispatch_capacity_max,p_entity_unitsize,p_process_sink_max_capacity_coefficient,p_process_source_max_capacity_coefficient,p_unconstrained_flow_cap,pdtProcess_section,pdtProcess_slope,process__ct_method,process__method_indirect,process_sink,process_source,process_source_sink_coeff_zero",conditional,716
param,p_flow_min,2210,"{(p, source, sink, d, t) in peedt}",,True,False,False,"p_entity_dispatch_capacity_max,p_entity_unitsize,process__source__sinkIsNode_2way1var",conditional,139
set,process_VRE,2216,,,True,False,False,"process__node__profile__profile_method,process_source,process_unit",simple,193
param,p_state_slack_share,2219,"{(g,n) in group_node, (d,t) in dt: g in group_loss_share}",,True,False,False,"group__loss_share_type,group_node,pdtNodeInflow",conditional,224
param,p_storage_state_reference_price,2223,"{n in nodeState, d in period_in_use}",,True,False,False,"dtt_timeline_matching,ndt_fix_storage_price,node__storage_solve_horizon_method,p_fix_storage_price,pdNode,period__branch,period__time_last",conditional,408
param,d_obj,2230,,0,False,False,False,,data_loaded,0
param,d_flow,2232,"{(p, source, sink, d, t) in peedt}",0,False,False,False,,data_loaded,0
param,d_flow_1_or_2_variable,2233,"{(p, source, sink, d, t) in peedt}",0,False,False,False,,data_loaded,0
param,d_flowInvest,2234,"{(p, d) in pd_invest}",0,False,False,False,,data_loaded,0
param,d_reserve_upDown_node,2235,"{(p, r, ud, n, d, t) in prundt}",0,False,False,False,,data_loaded,0
param,dq_reserve,2236,"{(r, ud, ng) in reserve__upDown__group, (d, t) in dt}",0,False,False,False,,data_loaded,0
param,p_angle_lower,2241,{n in node_dc_power_flow},,True,False,False,node_reference_angle,conditional,52
param,p_angle_upper,2242,{n in node_dc_power_flow},,True,False,False,node_reference_angle,conditional,51
set,p_online_dt,2251,,,True,False,False,"block__period__step,dt,process__block,process_online",simple,119
param,solve_progress,2532,,,True,False,False,,simple,31
param,total_obj_cost,2702,,,True,False,False,,simple,8
param,balance,2962,,,True,False,False,,simple,8
param,reserves,3092,,,True,False,False,,simple,8
param,rest,4788,,,True,False,False,,simple,8
param,r_solution,5848,,,True,False,False,,simple,8
param,hours_in_realized_period,6460,{d in d_realized_period},,True,False,False,"dt_realize_dispatch,step_duration",simple,57
param,realized_period_share_of_year,6462,{d in d_realized_period},,True,False,False,hours_in_realized_period,simple,34
param,entity_all_capacity,6463,"{e in entity, d in period}",,True,False,True,"ed_divest,edd_invest,p_entity_all_existing,p_entity_unitsize,p_years_d",simple,243
param,r_process__source__sink_Flow__dt,6485,"{(p, source, sink) in process_source_sink_alwaysProcess, (d, t) in dt}",,True,False,True,"method_1var_per_way,method_nvar,p_entity_unitsize,p_process_sink_flow_coefficient,p_process_source_flow_coefficient,pdtProcess_section,pdtProcess_slope,process__ct_method,process__profileProcess__toSink,process__source__toProfileProcess,process_method,process_online_integer,process_online_linear,process_process_toSink,process_process_toSink_direct,process_sink_toSource,process_source_sink,process_source_toProcess,process_source_toProcess_direct,process_source_toSink,process_unit",conditional,2367
param,r_storage_usage_dt,6528,"{(n,'fix_usage') in node__storage_nested_fix_method, (d, t) in dt_fix_storage_timesteps}",,True,False,False,"process_source_sink_alwaysProcess,r_process__source__sink_Flow__dt,step_duration",simple,265
param,fn_entity_period_existing_capacity,6533,,,True,False,False,p_entity_period_existing_capacity,simple,50
param,fn_entity_divested,6550,,,True,False,False,p_entity_divested,simple,34
param,fn_fix_quantity_nodeState__dt,6561,,,True,False,False,,simple,37
param,fn_fix_price_nodeState__dt,6576,,,True,False,False,,simple,34
param,fn_fix_usage_nodeState__dt,6596,,,True,False,False,,simple,34
param,fn_p_roll_continue_state,6623,,,True,False,False,p_roll_continue_state,simple,38
param,fn_unit_capacity,6642,,,True,False,False,,simple,38
param,fn_connection_capacity,6656,,,True,False,False,,simple,44
param,fn_node_capacity,6670,,,True,False,False,,simple,38
